#time,accel_x,accel_y,accel_z
808.578054,-9844.739029,-1776.494261,-1532.190996
808.578375,-9770.718434,-1850.514855,-1072.533697
808.578696,-9400.615463,-518.144159,-153.219100
808.579017,-10214.842000,-740.205942,1072.533697
808.579338,-9622.677246,-814.226536,1225.752797
808.579659,-9178.553681,-1184.329507,766.095498
808.579980,-9548.656652,-1554.432478,1302.362347
808.580301,-9178.553681,-1258.350101,2374.896044
808.580622,-8956.491898,-1406.391290,1915.238745
808.580943,-9400.615463,-1258.350101,2068.457845
808.581264,-8660.409521,-1406.391290,612.876398
808.581585,-10214.842000,-592.164754,2987.772442
808.581906,-9770.718434,-740.205942,1378.971896
808.582227,-10214.842000,-518.144159,612.876398
808.582547,-10066.800811,-222.061783,1225.752797
808.582868,-9622.677246,-888.247130,536.266849
808.583189,-9770.718434,-592.164754,919.314598
808.583510,-10140.821405,-1110.308913,153.219100
808.583831,-9326.594869,-888.247130,0.000000
808.584152,-9400.615463,-1554.432478,0.000000
808.584473,-9178.553681,-1924.535449,383.047749
808.584794,-9104.533087,-2146.597232,-383.047749
808.585115,-9104.533087,-2886.803174,-766.095498
808.585436,-9252.574275,-3108.864956,-1149.143247
808.585757,-9252.574275,-3182.885551,0.000000
808.586078,-9474.636058,-3330.926739,-1991.848295
808.586399,-9548.656652,-3404.947333,-2374.896044
808.586720,-9474.636058,-2738.761985,-2757.943793
808.587041,-9400.615463,-3404.947333,-3217.601092
808.587362,-9622.677246,-3108.864956,-3217.601092
808.587683,-9400.615463,-2812.782580,-3983.696590
808.588004,-9770.718434,-3330.926739,-3753.867940
808.588325,-9400.615463,-3256.906145,-3753.867940
808.588646,-9400.615463,-3478.967927,-3677.258390
808.588967,-10066.800811,-3256.906145,-3370.820191
808.589288,-9622.677246,-3256.906145,-2757.943793
808.589609,-9770.718434,-2886.803174,-2221.676944
808.589930,-9622.677246,-2886.803174,-3217.601092
808.590251,-9400.615463,-3034.844362,-2528.115143
808.590572,-9696.697840,-3108.864956,-2451.505594
808.590893,-9696.697840,-2960.823768,-2145.067394
808.591214,-9548.656652,-2960.823768,-1915.238745
808.591535,-9474.636058,-2960.823768,-1991.848295
808.591856,-9548.656652,-3330.926739,-2451.505594
808.592177,-9474.636058,-3552.988522,-2374.896044
808.592498,-9474.636058,-3701.029710,-2604.724693
808.592819,-9474.636058,-3775.050304,-1608.800546
808.593140,-9622.677246,-3330.926739,-2374.896044
808.593461,-10066.800811,-3330.926739,-1838.629195
808.593782,-9844.739029,-3108.864956,-1302.362347
808.594103,-10066.800811,-2738.761985,-306.438199
808.594424,-10066.800811,-2886.803174,612.876398
808.594745,-10140.821405,-3034.844362,1072.533697
808.595066,-9918.759623,-3404.947333,766.095498
808.595387,-9474.636058,-2960.823768,0.000000
808.595708,-9178.553681,-2368.659014,0.000000
808.596029,-8586.388927,-1406.391290,-306.438199
808.596350,-9178.553681,-1332.370696,-153.219100
808.596671,-8882.471304,-740.205942,0.000000
808.596991,-8882.471304,-888.247130,1685.410096
808.597312,-9992.780217,-962.267725,2298.286494
808.597633,-10732.986159,-1184.329507,3983.696590
808.597954,-10658.965565,-962.267725,4596.572988
808.598275,-10584.944971,-592.164754,4979.620737
808.598596,-10066.800811,-888.247130,4903.011187
808.598917,-9474.636058,-962.267725,4443.353888
808.599238,-8882.471304,-740.205942,3217.601092
808.599559,-8586.388927,-814.226536,2298.286494
808.599880,-8142.265362,-222.061783,1149.143247
808.600201,-8660.409521,148.041188,612.876398
808.600522,-8660.409521,296.082377,306.438199
808.600843,-9474.636058,222.061783,229.828649
808.601164,-9770.718434,0.000000,766.095498
808.601484,-10510.924376,74.020594,1532.190996
808.601805,-10584.944971,148.041188,2068.457845
808.602126,-10658.965565,444.123565,2145.067394
808.602446,-10510.924376,518.144159,2221.676944
808.602767,-10214.842000,814.226536,1225.752797
808.603087,-9474.636058,1850.514855,919.314598
808.603408,-9474.636058,2072.576638,536.266849
808.603729,-9474.636058,2146.597232,536.266849
808.604049,-9326.594869,2738.761985,689.485948
808.604370,-9326.594869,2664.741391,612.876398
808.604691,-9474.636058,3034.844362,689.485948
808.605011,-9918.759623,2738.761985,1072.533697
808.605332,-9474.636058,1702.473667,995.924147
808.605652,-9918.759623,1554.432478,-229.828649
808.605973,-10066.800811,1184.329507,-766.095498
808.606294,-10140.821405,888.247130,-919.314598
808.606614,-9770.718434,222.061783,-1225.752797
808.606935,-9918.759623,296.082377,-1072.533697
808.607255,-9770.718434,0.000000,-689.485948
808.607576,-9992.780217,-296.082377,-612.876398
808.607897,-9474.636058,-518.144159,-383.047749
808.608217,-9178.553681,370.102971,459.657299
