#time,accel_x,accel_y,accel_z
864.044696,-9770.718434,-1554.432478,-1225.752797
864.045017,-9696.697840,-1628.453072,-612.876398
864.045337,-9400.615463,-296.082377,-229.828649
864.045658,-9770.718434,-1036.288319,459.657299
864.045979,-9622.677246,-814.226536,1532.190996
864.046300,-9474.636058,-1554.432478,689.485948
864.046621,-9696.697840,-1258.350101,459.657299
864.046942,-9326.594869,-740.205942,689.485948
864.047262,-9622.677246,-814.226536,1072.533697
864.047583,-9474.636058,-888.247130,1455.581446
864.047904,-9400.615463,-1332.370696,-306.438199
864.048225,-9844.739029,-444.123565,383.047749
864.048546,-9400.615463,-148.041188,459.657299
864.048866,-9770.718434,0.000000,536.266849
864.049187,-9770.718434,-296.082377,689.485948
864.049508,-9548.656652,-666.185348,-612.876398
864.049829,-9326.594869,-666.185348,-689.485948
864.050150,-9548.656652,0.000000,0.000000
864.050470,-9548.656652,-370.102971,76.609550
864.050791,-9844.739029,-814.226536,0.000000
864.051112,-9770.718434,-1332.370696,0.000000
864.051433,-9104.533087,-1628.453072,-689.485948
864.051754,-9474.636058,-1924.535449,-1149.143247
864.052074,-9622.677246,-1702.473667,-1072.533697
864.052395,-9400.615463,-1554.432478,-1225.752797
864.052716,-9326.594869,-1184.329507,-1991.848295
864.053037,-9474.636058,-1184.329507,-2681.334243
864.053358,-9400.615463,-814.226536,-2604.724693
864.053678,-9696.697840,-1110.308913,-2834.553343
864.053999,-9622.677246,-1480.411884,-3217.601092
864.054320,-9474.636058,-2220.617826,-3677.258390
864.054641,-9326.594869,-2960.823768,-3753.867940
864.054962,-9548.656652,-3404.947333,-3983.696590
864.055282,-9918.759623,-3627.009116,-3370.820191
864.055603,-10140.821405,-3627.009116,-3140.991542
864.055924,-9696.697840,-3627.009116,-3447.429741
864.056245,-9474.636058,-4219.173869,-3370.820191
864.056566,-9474.636058,-4367.215058,-2987.772442
864.056886,-9474.636058,-4663.297435,-2681.334243
864.057207,-8586.388927,-4885.359217,-2451.505594
864.057528,-9178.553681,-4737.318029,-2451.505594
864.057849,-9030.512492,-4589.276840,-2374.896044
864.058170,-9104.533087,-4441.235652,-1838.629195
864.058490,-9252.574275,-4293.194464,-1762.019645
864.058811,-9178.553681,-4145.153275,-1608.800546
864.059132,-9104.533087,-4293.194464,-2374.896044
864.059453,-9252.574275,-4663.297435,-2757.943793
864.059774,-9326.594869,-4663.297435,-2604.724693
864.060095,-9400.615463,-4515.256246,-2451.505594
864.060415,-9252.574275,-4737.318029,-2221.676944
864.060736,-9622.677246,-4737.318029,-1762.019645
864.061057,-9696.697840,-5033.400406,-1532.190996
864.061378,-10066.800811,-5107.421000,-1072.533697
864.061699,-10140.821405,-4885.359217,-919.314598
864.062019,-9770.718434,-4663.297435,-612.876398
864.062340,-9696.697840,-4737.318029,-536.266849
864.062661,-9696.697840,-4811.338623,-1225.752797
864.062982,-9696.697840,-4811.338623,0.000000
864.063303,-9622.677246,-4515.256246,383.047749
864.063623,-9696.697840,-3552.988522,919.314598
864.063944,-10140.821405,-3108.864956,1991.848295
864.064265,-10584.944971,-3034.844362,2681.334243
864.064586,-9992.780217,-3182.885551,1685.410096
864.064907,-9770.718434,-3330.926739,766.095498
864.065227,-9474.636058,-3627.009116,-153.219100
864.065548,-9992.780217,-4219.173869,-2221.676944
864.065869,-9252.574275,-3552.988522,-1532.190996
864.066190,-9400.615463,-4071.132681,-1762.019645
864.066511,-9326.594869,-3478.967927,-1838.629195
864.066831,-9918.759623,-3701.029710,-1991.848295
864.067152,-10140.821405,-2516.700203,-1762.019645
864.067473,-10510.924376,-1924.535449,-1072.533697
864.067794,-10362.883188,-1480.411884,306.438199
864.068115,-9918.759623,-1184.329507,1149.143247
864.068435,-10066.800811,-1406.391290,1455.581446
864.068756,-9844.739029,-962.267725,2221.676944
864.069077,-9844.739029,-222.061783,1685.410096
864.069397,-9400.615463,296.082377,995.924147
864.069718,-7920.203579,1924.535449,-766.095498
864.070039,-8364.327145,1628.453072,-1302.362347
864.070359,-8290.306550,1110.308913,-1915.238745
864.070680,-8586.388927,148.041188,-2528.115143
864.071001,-9326.594869,-1332.370696,-1072.533697
864.071321,-9178.553681,-1480.411884,-3064.381992
864.071642,-10732.986159,-1924.535449,-2451.505594
864.071963,-10288.862594,-74.020594,-1072.533697
864.072283,-11103.089130,148.041188,153.219100
864.072604,-11029.068536,592.164754,1532.190996
864.072925,-10510.924376,0.000000,306.438199
864.073245,-9696.697840,0.000000,-919.314598
864.073566,-9178.553681,0.000000,-1378.971896
864.073887,-8290.306550,1332.370696,-536.266849
864.074207,-8512.368333,962.267725,-1455.581446
864.074528,-7105.977043,444.123565,-1915.238745
864.074849,-8216.285956,592.164754,-2374.896044
864.075169,-9548.656652,296.082377,-1378.971896
864.075490,-10066.800811,222.061783,-229.828649
864.075811,-10584.944971,518.144159,1149.143247
