#time,accel_x,accel_y,accel_z
993.697132,-9548.656652,-888.247130,2528.115143
993.697453,-9622.677246,-444.123565,1072.533697
993.697774,-9622.677246,-296.082377,919.314598
993.698095,-9622.677246,-518.144159,1302.362347
993.698415,-9474.636058,-370.102971,995.924147
993.698736,-9622.677246,-296.082377,842.705048
993.699057,-9548.656652,-444.123565,766.095498
993.699378,-9548.656652,-296.082377,919.314598
993.699699,-9696.697840,-296.082377,1072.533697
993.700019,-9696.697840,-148.041188,1302.362347
993.700340,-9474.636058,-222.061783,1302.362347
993.700661,-9474.636058,-370.102971,1302.362347
993.700982,-9548.656652,-444.123565,1149.143247
993.701303,-9548.656652,0.000000,383.047749
993.701623,-9622.677246,-222.061783,842.705048
993.701944,-9622.677246,-666.185348,995.924147
993.702265,-9474.636058,-592.164754,766.095498
993.702586,-9474.636058,-592.164754,612.876398
993.702907,-9844.739029,-518.144159,612.876398
993.703228,-9548.656652,-370.102971,689.485948
993.703548,-9696.697840,-296.082377,919.314598
993.703869,-9548.656652,-148.041188,1225.752797
993.704190,-9474.636058,-592.164754,1608.800546
993.704511,-9696.697840,-666.185348,1072.533697
993.704832,-9548.656652,-592.164754,1072.533697
993.705152,-9548.656652,-222.061783,1302.362347
993.705473,-9622.677246,-222.061783,1302.362347
993.705794,-9548.656652,-814.226536,766.095498
993.706115,-9474.636058,-888.247130,842.705048
993.706436,-9252.574275,-1184.329507,0.000000
993.706756,-9252.574275,-1036.288319,383.047749
993.707077,-9844.739029,-592.164754,459.657299
993.707398,-9918.759623,-666.185348,842.705048
993.707719,-9474.636058,-962.267725,0.000000
993.708040,-9770.718434,-888.247130,0.000000
993.708360,-9548.656652,-740.205942,-153.219100
993.708681,-9844.739029,-814.226536,153.219100
993.709002,-9844.739029,-888.247130,0.000000
993.709323,-9474.636058,-1036.288319,-229.828649
993.709644,-9400.615463,148.041188,-1072.533697
993.709964,-9474.636058,-2072.576638,-919.314598
993.710285,-9178.553681,-2368.659014,-1072.533697
993.710606,-9252.574275,-2590.720797,-1072.533697
993.710927,-9252.574275,-2738.761985,-1532.190996
993.711248,-9104.533087,-2664.741391,-2145.067394
993.711568,-9474.636058,-2368.659014,-2451.505594
993.711889,-9696.697840,-2368.659014,-3064.381992
993.712210,-9474.636058,-2516.700203,-3600.648841
993.712531,-9696.697840,-3108.864956,-3907.087040
993.712852,-9474.636058,-3404.947333,-4519.963438
993.713172,-9844.739029,-3478.967927,-4136.915689
993.713493,-9548.656652,-3108.864956,-3600.648841
