#time,accel_x,accel_y,accel_z
1384.246902,-9474.636058,-296.082377,919.314598
1384.247223,-9548.656652,-370.102971,919.314598
1384.247544,-9474.636058,-444.123565,1072.533697
1384.247865,-9474.636058,-222.061783,1225.752797
1384.248186,-9400.615463,-518.144159,1149.143247
1384.248507,-9622.677246,-296.082377,919.314598
1384.248828,-9622.677246,-444.123565,536.266849
1384.249149,-9548.656652,-370.102971,995.924147
1384.249470,-9770.718434,-370.102971,1149.143247
1384.249792,-9844.739029,-296.082377,1072.533697
1384.250113,-9622.677246,-370.102971,1072.533697
1384.250434,-9696.697840,-296.082377,1225.752797
1384.250755,-9622.677246,-148.041188,919.314598
1384.251076,-9548.656652,-222.061783,995.924147
1384.251397,-9622.677246,-222.061783,1225.752797
1384.251718,-9770.718434,-296.082377,1072.533697
1384.252039,-9548.656652,-814.226536,1302.362347
1384.252360,-9548.656652,-370.102971,995.924147
1384.252681,-9548.656652,-740.205942,1225.752797
1384.253003,-9178.553681,-592.164754,2528.115143
1384.253324,-9474.636058,-962.267725,1302.362347
1384.253645,-9400.615463,-1110.308913,1072.533697
1384.253966,-9622.677246,-814.226536,842.705048
1384.254287,-9474.636058,-592.164754,1302.362347
1384.254608,-9770.718434,-444.123565,1225.752797
1384.254929,-9548.656652,-592.164754,766.095498
1384.255250,-9622.677246,-814.226536,383.047749
1384.255571,-9400.615463,-518.144159,689.485948
1384.255892,-10066.800811,-518.144159,1149.143247
1384.256213,-9474.636058,-444.123565,1532.190996
1384.256535,-9770.718434,-962.267725,1302.362347
1384.256856,-9548.656652,-1184.329507,1685.410096
1384.257177,-9400.615463,-1628.453072,1762.019645
1384.257498,-9992.780217,-1258.350101,2145.067394
1384.257819,-9474.636058,-1110.308913,2221.676944
1384.258140,-9770.718434,-1332.370696,1991.848295
1384.258461,-9474.636058,-1110.308913,1915.238745
1384.258782,-9474.636058,-1110.308913,2068.457845
1384.259103,-9548.656652,-1332.370696,2068.457845
1384.259424,-9696.697840,-740.205942,2451.505594
1384.259746,-9474.636058,-888.247130,2221.676944
1384.260067,-9622.677246,-962.267725,2451.505594
1384.260388,-9474.636058,-962.267725,2987.772442
1384.260709,-9844.739029,-1332.370696,3600.648841
1384.261030,-9622.677246,-962.267725,4213.525239
1384.261351,-9696.697840,-1110.308913,5362.668486
1384.261672,-9770.718434,-1998.556043,4749.792088
1384.261993,-9548.656652,-1850.514855,5132.839837
1384.262314,-9474.636058,-1924.535449,5132.839837
1384.262635,-9548.656652,-2220.617826,6741.640382
1384.262956,-9326.594869,-2220.617826,5056.230287
1384.263278,-9400.615463,-2146.597232,5439.278036
1384.263599,-9400.615463,-2072.576638,5209.449386
1384.263920,-9474.636058,-2072.576638,5439.278036
1384.264241,-9104.533087,-1924.535449,4979.620737
1384.264562,-9474.636058,-2220.617826,5209.449386
1384.264883,-9326.594869,-2220.617826,5209.449386
1384.265204,-9696.697840,-3404.947333,5056.230287
1384.265525,-9474.636058,-2960.823768,4979.620737
1384.265846,-9400.615463,-4293.194464,4366.744339
1384.266167,-9252.574275,-4367.215058,4213.525239
1384.266489,-9474.636058,-3849.070898,4366.744339
1384.266810,-9474.636058,-4071.132681,3370.820191
1384.267131,-9104.533087,-3923.091493,3907.087040
1384.267452,-9104.533087,-4737.318029,4136.915689
1384.267773,-9178.553681,-5699.585753,4290.134789
1384.268094,-9326.594869,-6439.791695,3983.696590
1384.268415,-9104.533087,-6957.935855,3907.087040
1384.268736,-8660.409521,-7550.100608,3524.039291
1384.269057,-8660.409521,-7179.997637,2451.505594
1384.269378,-8660.409521,-6439.791695,1838.629195
1384.269699,-8734.430116,-5107.421000,1762.019645
1384.270021,-9104.533087,-4145.153275,1072.533697
1384.270342,-9178.553681,-3256.906145,536.266849
1384.270663,-9622.677246,-2590.720797,689.485948
1384.270984,-10066.800811,-1850.514855,-383.047749
1384.271305,-10214.842000,-2368.659014,1762.019645
1384.271626,-10214.842000,-2442.679609,2834.553343
1384.271947,-10362.883188,-4441.235652,3064.381992
1384.272268,-9992.780217,-5625.565159,2987.772442
1384.272589,-9548.656652,-6217.729913,2834.553343
1384.272910,-9326.594869,-5995.668130,2987.772442
1384.273232,-9474.636058,-5329.482782,3140.991542
1384.273553,-9178.553681,-4811.338623,3217.601092
1384.273874,-8734.430116,-3923.091493,2528.115143
1384.274195,-9548.656652,-3775.050304,2374.896044
1384.274516,-9696.697840,-3256.906145,1302.362347
