#time,accel_x,accel_y,accel_z
1352.354462,-9474.636058,-370.102971,1149.143247
1352.354783,-9770.718434,-296.082377,1149.143247
1352.355104,-9252.574275,-222.061783,1762.019645
1352.355425,-9474.636058,-444.123565,1072.533697
1352.355745,-9696.697840,-296.082377,842.705048
1352.356066,-9622.677246,-444.123565,995.924147
1352.356387,-9548.656652,-148.041188,536.266849
1352.356708,-9548.656652,-296.082377,842.705048
1352.357028,-9474.636058,-148.041188,1225.752797
1352.357349,-9548.656652,-444.123565,919.314598
1352.357670,-9696.697840,74.020594,1378.971896
1352.357991,-9770.718434,-592.164754,995.924147
1352.358311,-9696.697840,-444.123565,1302.362347
1352.358632,-9844.739029,-592.164754,1149.143247
1352.358953,-9474.636058,-444.123565,1072.533697
1352.359274,-10140.821405,-1184.329507,1072.533697
1352.359594,-9400.615463,-1036.288319,1378.971896
1352.359915,-9400.615463,-814.226536,1072.533697
1352.360236,-9474.636058,-740.205942,1072.533697
1352.360557,-9548.656652,-518.144159,2374.896044
1352.360877,-9622.677246,-518.144159,1378.971896
1352.361198,-9474.636058,-444.123565,919.314598
1352.361519,-9622.677246,-962.267725,459.657299
1352.361840,-9400.615463,-444.123565,612.876398
1352.362160,-9696.697840,-592.164754,842.705048
1352.362481,-9400.615463,-592.164754,1302.362347
1352.362802,-9992.780217,-1110.308913,1225.752797
1352.363123,-9770.718434,-1258.350101,1532.190996
1352.363443,-8734.430116,-740.205942,1455.581446
1352.363764,-9844.739029,-1332.370696,2068.457845
1352.364085,-9474.636058,-1332.370696,2221.676944
1352.364406,-9400.615463,-1036.288319,2068.457845
1352.364726,-9474.636058,-962.267725,1915.238745
1352.365047,-9252.574275,-814.226536,1762.019645
1352.365368,-9474.636058,-1036.288319,2298.286494
1352.365689,-9770.718434,-814.226536,2298.286494
1352.366009,-9696.697840,-740.205942,1915.238745
1352.366330,-9696.697840,-666.185348,2528.115143
1352.366651,-9770.718434,-1110.308913,2681.334243
1352.366972,-9844.739029,-1110.308913,3677.258390
1352.367292,-10066.800811,-1258.350101,3677.258390
1352.367613,-9918.759623,-2368.659014,3064.381992
1352.367934,-9918.759623,-1702.473667,4366.744339
1352.368255,-9622.677246,-1850.514855,4903.011187
1352.368575,-9474.636058,-1776.494261,5132.839837
1352.368896,-9326.594869,-1998.556043,5132.839837
1352.369217,-9326.594869,-2072.576638,5132.839837
1352.369538,-9178.553681,-2294.638420,5439.278036
1352.369858,-9252.574275,-2368.659014,5362.668486
1352.370179,-9252.574275,-2220.617826,5822.325785
1352.370500,-9474.636058,-1850.514855,5362.668486
1352.370820,-9474.636058,-2072.576638,5209.449386
1352.371141,-9474.636058,-1850.514855,5132.839837
1352.371462,-9548.656652,-1776.494261,4903.011187
1352.371783,-9400.615463,-370.102971,4290.134789
1352.372103,-9770.718434,-962.267725,4443.353888
1352.372424,-9696.697840,-814.226536,4290.134789
1352.372745,-9770.718434,-444.123565,4213.525239
1352.373066,-9992.780217,-370.102971,4213.525239
1352.373386,-10214.842000,-444.123565,4060.306139
1352.373707,-9696.697840,-814.226536,4060.306139
1352.374028,-9844.739029,-2960.823768,3830.477490
1352.374349,-9326.594869,-5181.441594,3447.429741
1352.374669,-9178.553681,-6143.709319,3294.210641
1352.374990,-8882.471304,-7624.121203,2528.115143
1352.375311,-8512.368333,-7179.997637,1685.410096
1352.375632,-8882.471304,-6661.853478,1455.581446
1352.375952,-7920.203579,-5551.544565,1991.848295
1352.376273,-8438.347739,-4737.318029,1149.143247
1352.376594,-9104.533087,-4515.256246,842.705048
1352.376915,-9178.553681,-4145.153275,536.266849
1352.377235,-9770.718434,-4589.276840,995.924147
1352.377556,-9622.677246,-4663.297435,2451.505594
1352.377877,-9474.636058,-5625.565159,2834.553343
1352.378198,-9400.615463,-7031.956449,3600.648841
1352.378518,-9178.553681,-8290.306550,3524.039291
1352.378839,-8660.409521,-9104.533087,3140.991542
1352.379160,-8142.265362,-9326.594869,2911.162892
1352.379481,-8364.327145,-7920.203579,2911.162892
1352.379801,-8364.327145,-7105.977043,3524.039291
1352.380122,-8290.306550,-6587.832884,3217.601092
1352.380443,-8734.430116,-5255.462188,2911.162892
1352.380764,-9622.677246,-5033.400406,2221.676944
1352.381084,-9474.636058,-3775.050304,1455.581446
1352.381405,-10214.842000,-1850.514855,2604.724693
1352.381726,-10807.006753,148.041188,1915.238745
1352.382047,-10955.047942,1332.370696,1838.629195
1352.382367,-11251.130318,2072.576638,2221.676944
1352.382688,-11621.233289,1332.370696,2451.505594
1352.383009,-11843.295072,0.000000,3753.867940
1352.383330,-11251.130318,-2072.576638,4060.306139
1352.383650,-10658.965565,-4145.153275,4136.915689
1352.383971,-10288.862594,-4515.256246,4903.011187
1352.384292,-10436.903782,-4737.318029,5592.497135
1352.384613,-9548.656652,-5921.647536,6665.030833
1352.384933,-9770.718434,-6883.915261,6128.763984
1352.385254,-9252.574275,-6513.812290,4826.401637
1352.385575,-8734.430116,-4737.318029,3524.039291
1352.385896,-9326.594869,-1998.556043,2987.772442
1352.386216,-9770.718434,814.226536,3753.867940
1352.386537,-9844.739029,2220.617826,3600.648841
1352.386858,-10066.800811,2220.617826,2911.162892
1352.387179,-9992.780217,1184.329507,2298.286494
