#time,accel_x,accel_y,accel_z
897.738671,-9548.656652,-370.102971,1302.362347
897.738992,-9474.636058,-74.020594,1225.752797
897.739313,-9548.656652,-370.102971,1149.143247
897.739633,-9622.677246,-370.102971,1149.143247
897.739954,-9474.636058,-444.123565,1149.143247
897.740275,-9178.553681,-370.102971,2911.162892
897.740596,-9622.677246,-370.102971,919.314598
897.740916,-9696.697840,-370.102971,459.657299
897.741237,-9548.656652,-296.082377,1072.533697
897.741558,-9400.615463,-444.123565,1072.533697
897.741879,-9474.636058,0.000000,-766.095498
897.742200,-9474.636058,-296.082377,1225.752797
897.742520,-9474.636058,-296.082377,1072.533697
897.742841,-9548.656652,-296.082377,995.924147
897.743162,-9696.697840,-296.082377,1225.752797
897.743483,-9622.677246,296.082377,1685.410096
897.743804,-9622.677246,-370.102971,1149.143247
897.744124,-9548.656652,-370.102971,1302.362347
897.744445,-9548.656652,-296.082377,1225.752797
897.744766,-9622.677246,-370.102971,919.314598
897.745087,-9770.718434,0.000000,1225.752797
897.745407,-9622.677246,-444.123565,1149.143247
897.745728,-9622.677246,-296.082377,995.924147
897.746049,-9622.677246,-370.102971,842.705048
897.746370,-9548.656652,-222.061783,1302.362347
897.746691,-9622.677246,-148.041188,995.924147
897.747011,-9622.677246,-148.041188,1149.143247
897.747332,-9622.677246,-296.082377,1225.752797
897.747653,-9548.656652,-518.144159,919.314598
897.747974,-9400.615463,-222.061783,306.438199
897.748295,-9770.718434,-444.123565,1225.752797
897.748615,-9474.636058,-592.164754,842.705048
897.748936,-9474.636058,-814.226536,842.705048
897.749257,-9474.636058,-814.226536,766.095498
897.749578,-9622.677246,148.041188,689.485948
897.749898,-9992.780217,0.000000,1225.752797
897.750219,-9622.677246,-296.082377,1225.752797
897.750540,-9548.656652,-592.164754,1072.533697
897.750861,-9696.697840,-592.164754,1302.362347
897.751182,-9622.677246,-518.144159,766.095498
897.751502,-9400.615463,-222.061783,1302.362347
897.751823,-9622.677246,-370.102971,1302.362347
897.752144,-9548.656652,-666.185348,1149.143247
897.752465,-9474.636058,-888.247130,766.095498
897.752786,-9474.636058,-1258.350101,0.000000
897.753106,-9770.718434,-1036.288319,306.438199
897.753427,-9548.656652,-740.205942,459.657299
897.753748,-9622.677246,-814.226536,306.438199
897.754069,-9400.615463,-740.205942,306.438199
897.754389,-9992.780217,-814.226536,-229.828649
897.754710,-9844.739029,-592.164754,229.828649
897.755031,-9844.739029,-962.267725,76.609550
