#time,accel_x,accel_y,accel_z
1236.781566,-9696.697840,-1998.556043,1532.190996
1236.781887,-9474.636058,-1628.453072,766.095498
1236.782208,-9696.697840,-1258.350101,919.314598
1236.782530,-9696.697840,-740.205942,1225.752797
1236.782851,-9474.636058,-1924.535449,1608.800546
1236.783172,-9474.636058,-2442.679609,1378.971896
1236.783493,-9400.615463,-2442.679609,919.314598
1236.783814,-9474.636058,-1850.514855,2604.724693
1236.784135,-9474.636058,-1184.329507,1072.533697
1236.784457,-9474.636058,0.000000,995.924147
1236.784778,-9548.656652,296.082377,995.924147
1236.785099,-9178.553681,592.164754,919.314598
1236.785420,-9400.615463,-74.020594,842.705048
1236.785741,-9548.656652,148.041188,766.095498
1236.786062,-9844.739029,0.000000,1225.752797
1236.786384,-9844.739029,-296.082377,2298.286494
1236.786705,-10140.821405,-888.247130,2451.505594
1236.787026,-9622.677246,-2590.720797,2451.505594
1236.787347,-9252.574275,-3256.906145,2068.457845
1236.787668,-9252.574275,-3330.926739,1991.848295
1236.787989,-9104.533087,-2516.700203,3677.258390
1236.788310,-9400.615463,-1258.350101,2681.334243
1236.788632,-9548.656652,-888.247130,2451.505594
1236.788953,-9474.636058,-814.226536,2451.505594
1236.789274,-9770.718434,-666.185348,2298.286494
1236.789595,-10066.800811,-222.061783,2451.505594
1236.789916,-10214.842000,0.000000,2987.772442
1236.790237,-10140.821405,0.000000,3524.039291
1236.790559,-9992.780217,-222.061783,3753.867940
1236.790880,-9992.780217,-518.144159,3983.696590
1236.791201,-10140.821405,-1554.432478,5209.449386
1236.791522,-9770.718434,-2590.720797,6128.763984
1236.791843,-9548.656652,-3923.091493,6588.421283
1236.792164,-9918.759623,-3404.947333,6205.373534
1236.792485,-9178.553681,-5699.585753,7201.297681
1236.792807,-9104.533087,-6143.709319,7277.907231
1236.793128,-8734.430116,-6291.750507,7201.297681
1236.793449,-8438.347739,-5921.647536,6894.859482
1236.793770,-8512.368333,-5551.544565,6588.421283
1236.794091,-8364.327145,-5255.462188,5439.278036
1236.794412,-8808.450710,-4737.318029,5056.230287
1236.794734,-8660.409521,-4219.173869,4596.572988
1236.795055,-8956.491898,-3701.029710,4213.525239
1236.795376,-9326.594869,-3404.947333,3983.696590
1236.795697,-9696.697840,-3256.906145,3907.087040
1236.796018,-9696.697840,-3034.844362,3600.648841
1236.796339,-9770.718434,-2960.823768,2757.943793
1236.796660,-9770.718434,-3775.050304,4596.572988
1236.796982,-9622.677246,-4441.235652,4443.353888
1236.797303,-9622.677246,-5107.421000,4903.011187
1236.797624,-9474.636058,-5995.668130,5209.449386
1236.797945,-9252.574275,-7105.977043,5362.668486
1236.798266,-9030.512492,-7698.141797,5132.839837
1236.798587,-8734.430116,-8216.285956,4290.134789
1236.798909,-8586.388927,-7179.997637,3753.867940
1236.799230,-8882.471304,-6661.853478,2604.724693
1236.799551,-9104.533087,-4663.297435,2528.115143
1236.799872,-9400.615463,-3701.029710,1915.238745
1236.800193,-9844.739029,-3034.844362,1685.410096
1236.800514,-9548.656652,-3330.926739,1991.848295
1236.800835,-10362.883188,-2738.761985,306.438199
1236.801157,-10510.924376,-2516.700203,-306.438199
1236.801478,-10288.862594,-2368.659014,-1302.362347
1236.801799,-9992.780217,-1258.350101,-1762.019645
1236.802120,-9548.656652,-518.144159,-1762.019645
1236.802441,-10066.800811,0.000000,-689.485948
1236.802762,-10362.883188,-1036.288319,229.828649
1236.803084,-10732.986159,-2368.659014,1225.752797
1236.803405,-9918.759623,-3923.091493,2298.286494
1236.803726,-9992.780217,-5255.462188,2451.505594
1236.804047,-9992.780217,-4959.379811,3217.601092
1236.804368,-9696.697840,-4589.276840,3524.039291
1236.804689,-9474.636058,-4219.173869,2604.724693
1236.805010,-9326.594869,-2294.638420,2528.115143
1236.805331,-9400.615463,-1776.494261,1838.629195
1236.805651,-9474.636058,-1258.350101,689.485948
1236.805972,-8956.491898,74.020594,-689.485948
1236.806293,-9326.594869,2220.617826,-995.924147
1236.806614,-9696.697840,3701.029710,536.266849
1236.806934,-9918.759623,4441.235652,1455.581446
1236.807255,-10288.862594,4071.132681,2681.334243
1236.807576,-10881.027347,2368.659014,4366.744339
1236.807897,-10362.883188,296.082377,4826.401637
1236.808217,-9474.636058,-1628.453072,5209.449386
1236.808538,-9474.636058,-2812.782580,5975.544884
1236.808859,-8956.491898,-3256.906145,6128.763984
1236.809179,-8512.368333,-4219.173869,6511.811733
1236.809500,-7698.141797,-4515.256246,5745.716235
1236.809821,-7624.121203,-3997.112087,3907.087040
1236.810142,-7846.182985,-1850.514855,3217.601092
1236.810462,-8808.450710,1184.329507,4060.306139
1236.810783,-9770.718434,3552.988522,4136.915689
1236.811104,-10214.842000,4589.276840,4290.134789
1236.811424,-10584.944971,4219.173869,3294.210641
1236.811745,-10510.924376,2812.782580,2221.676944
1236.812066,-10732.986159,1850.514855,2374.896044
1236.812387,-10732.986159,740.205942,2451.505594
1236.812707,-9622.677246,222.061783,2834.553343
1236.813028,-10288.862594,-296.082377,4366.744339
1236.813349,-9030.512492,-1998.556043,1455.581446
1236.813669,-8660.409521,-3034.844362,383.047749
1236.813990,-8586.388927,-2442.679609,459.657299
1236.814311,-8586.388927,-888.247130,0.000000
1236.814632,-9252.574275,740.205942,995.924147
1236.814952,-9548.656652,1924.535449,612.876398
1236.815273,-10066.800811,1480.411884,0.000000
1236.815594,-10288.862594,888.247130,153.219100
1236.815915,-12065.356855,1110.308913,459.657299
1236.816235,-11177.109724,666.185348,306.438199
1236.816556,-11103.089130,-74.020594,459.657299
1236.816877,-9844.739029,-1184.329507,0.000000
1236.817197,-9474.636058,-2294.638420,-3217.601092
1236.817518,-9030.512492,-2442.679609,-2298.286494
