#time,accel_x,accel_y,accel_z
882.500663,-9770.718434,-1850.514855,-1532.190996
882.500984,-9770.718434,-2072.576638,-1302.362347
882.501305,-9548.656652,-1258.350101,0.000000
882.501626,-10140.821405,-1258.350101,842.705048
882.501947,-9474.636058,-888.247130,1608.800546
882.502268,-9548.656652,-1702.473667,1378.971896
882.502589,-9622.677246,-1628.453072,1302.362347
882.502910,-8660.409521,-1480.411884,383.047749
882.503231,-9104.533087,-1258.350101,306.438199
882.503552,-9030.512492,-444.123565,306.438199
882.503873,-8956.491898,-296.082377,153.219100
882.504194,-9918.759623,-296.082377,383.047749
882.504516,-9918.759623,-444.123565,459.657299
882.504837,-10436.903782,-518.144159,153.219100
882.505158,-10658.965565,0.000000,842.705048
882.505479,-10066.800811,-296.082377,612.876398
882.505800,-10436.903782,-518.144159,229.828649
882.506121,-10066.800811,-740.205942,153.219100
882.506442,-9400.615463,-740.205942,0.000000
882.506763,-9474.636058,-1258.350101,-306.438199
882.507084,-9178.553681,-222.061783,153.219100
882.507405,-9178.553681,-1702.473667,-766.095498
882.507726,-9178.553681,-1776.494261,-383.047749
882.508047,-9178.553681,-1554.432478,-1302.362347
882.508368,-9178.553681,-1924.535449,-1685.410096
882.508689,-9474.636058,-1628.453072,-1915.238745
882.509011,-9696.697840,-1406.391290,-2221.676944
882.509332,-9622.677246,-1184.329507,-2528.115143
882.509653,-9918.759623,-222.061783,-2757.943793
882.509974,-10140.821405,-296.082377,-2757.943793
882.510295,-10066.800811,-592.164754,-3217.601092
882.510616,-9992.780217,-1332.370696,-3677.258390
882.510937,-9474.636058,-2664.741391,-3830.477490
882.511258,-9178.553681,-3923.091493,-4903.011187
882.511579,-9252.574275,-3701.029710,-3907.087040
882.511900,-9326.594869,-3404.947333,-3370.820191
882.512221,-9252.574275,-3552.988522,-3140.991542
882.512542,-9030.512492,-3552.988522,-3064.381992
882.512863,-8734.430116,-4219.173869,-2757.943793
882.513184,-9326.594869,-4663.297435,-2221.676944
882.513506,-9474.636058,-5033.400406,-1915.238745
882.513827,-9474.636058,-5107.421000,-1685.410096
882.514148,-9474.636058,-4663.297435,-2145.067394
882.514469,-9326.594869,-4737.318029,-2145.067394
882.514790,-9326.594869,-4663.297435,-2604.724693
882.515111,-9030.512492,-4811.338623,-2911.162892
882.515432,-8882.471304,-4811.338623,-2757.943793
882.515753,-8808.450710,-4811.338623,-3370.820191
882.516074,-8956.491898,-5329.482782,-3447.429741
882.516395,-9104.533087,-4959.379811,-2911.162892
882.516716,-9548.656652,-4589.276840,-2145.067394
882.517037,-9918.759623,-4959.379811,-995.924147
882.517358,-9918.759623,-4811.338623,76.609550
882.517679,-10584.944971,-4737.318029,383.047749
882.518000,-10436.903782,-4663.297435,612.876398
882.518322,-9992.780217,-4515.256246,229.828649
882.518643,-9622.677246,-3923.091493,229.828649
882.518964,-9326.594869,-3701.029710,-306.438199
882.519285,-9252.574275,-3182.885551,0.000000
882.519606,-10288.862594,-3330.926739,229.828649
882.519927,-10214.842000,-2960.823768,842.705048
882.520248,-10288.862594,-3552.988522,1149.143247
882.520569,-10362.883188,-3849.070898,995.924147
882.520890,-10881.027347,-3701.029710,1072.533697
882.521211,-10288.862594,-3478.967927,689.485948
882.521532,-10066.800811,-3997.112087,536.266849
882.521853,-9474.636058,-4071.132681,-459.657299
882.522174,-9548.656652,-4071.132681,-1225.752797
882.522495,-9178.553681,-4145.153275,-1302.362347
882.522816,-9474.636058,-3478.967927,-1378.971896
882.523137,-9474.636058,-3108.864956,-1915.238745
882.523458,-9178.553681,-2886.803174,-1762.019645
882.523779,-9400.615463,-2442.679609,-1608.800546
882.524100,-9474.636058,-2442.679609,-306.438199
882.524421,-9918.759623,-2368.659014,229.828649
882.524742,-9252.574275,-2590.720797,689.485948
882.525063,-9992.780217,-2072.576638,689.485948
882.525384,-9548.656652,-1480.411884,-153.219100
882.525705,-9326.594869,-74.020594,-1302.362347
882.526026,-8734.430116,740.205942,-2374.896044
882.526347,-7846.182985,814.226536,-3064.381992
882.526668,-7846.182985,0.000000,-3064.381992
882.526989,-8512.368333,-962.267725,-4136.915689
882.527310,-9104.533087,-1850.514855,-4213.525239
882.527631,-9474.636058,-1554.432478,-3753.867940
882.527953,-9474.636058,-740.205942,-2451.505594
882.528274,-10362.883188,592.164754,-995.924147
882.528595,-10732.986159,740.205942,306.438199
882.528916,-10732.986159,0.000000,306.438199
882.529237,-10288.862594,-1110.308913,-612.876398
882.529558,-9474.636058,-1406.391290,-1455.581446
882.529879,-9030.512492,-296.082377,-1838.629195
882.530200,-8882.471304,296.082377,-1149.143247
882.530521,-8586.388927,0.000000,-1302.362347
882.530842,-8364.327145,-296.082377,-2604.724693
882.531163,-8956.491898,-370.102971,-2451.505594
882.531484,-9474.636058,0.000000,-842.705048
882.531805,-11103.089130,814.226536,1685.410096
882.532126,-11621.233289,518.144159,2911.162892
882.532447,-11251.130318,0.000000,3064.381992
882.532768,-10584.944971,-814.226536,2145.067394
882.533089,-10510.924376,-1258.350101,1455.581446
882.533410,-9474.636058,-444.123565,153.219100
882.533731,-9400.615463,148.041188,919.314598
882.534052,-8660.409521,592.164754,-229.828649
882.534373,-8438.347739,148.041188,-1225.752797
882.534694,-8660.409521,-148.041188,-995.924147
882.535015,-9252.574275,-444.123565,1225.752797
882.535336,-10288.862594,-962.267725,2221.676944
882.535657,-10436.903782,-1554.432478,3217.601092
882.535978,-10214.842000,-2368.659014,2528.115143
882.536299,-10436.903782,-1850.514855,2374.896044
882.536620,-10214.842000,-1258.350101,2451.505594
882.536941,-9918.759623,-1628.453072,2681.334243
882.537262,-9030.512492,-2516.700203,1302.362347
882.537583,-8586.388927,-2590.720797,-1532.190996
882.537904,-8364.327145,-962.267725,-612.876398
882.538225,-9178.553681,74.020594,1455.581446
882.538546,-9918.759623,592.164754,3294.210641
882.538867,-9844.739029,0.000000,2911.162892
882.539188,-9252.574275,-592.164754,1225.752797
882.539509,-9474.636058,-740.205942,842.705048
882.539830,-9474.636058,-962.267725,1532.190996
882.540151,-9474.636058,-1406.391290,1838.629195
882.540472,-8512.368333,-2072.576638,689.485948
882.540793,-8586.388927,-2368.659014,-1378.971896
882.541114,-8660.409521,-1702.473667,-1762.019645
882.541435,-9844.739029,-962.267725,-229.828649
882.541756,-10214.842000,444.123565,2451.505594
882.542077,-10362.883188,-1480.411884,689.485948
882.542398,-9548.656652,-1628.453072,-995.924147
882.542719,-9474.636058,-1406.391290,-1072.533697
882.543041,-9918.759623,-518.144159,536.266849
882.543362,-10140.821405,-592.164754,1455.581446
882.543683,-9252.574275,-888.247130,0.000000
882.544004,-8734.430116,-740.205942,-1838.629195
882.544325,-8808.450710,74.020594,-919.314598
882.544646,-9474.636058,74.020594,383.047749
882.544967,-10510.924376,-296.082377,2451.505594
882.545288,-10214.842000,-1258.350101,1302.362347
882.545609,-9252.574275,-1258.350101,0.000000
882.545930,-9474.636058,-962.267725,612.876398
882.546251,-9548.656652,-518.144159,1991.848295
882.546572,-10510.924376,-518.144159,2221.676944
882.546893,-9474.636058,-148.041188,306.438199
882.547214,-8882.471304,148.041188,-383.047749
882.547535,-9178.553681,518.144159,1532.190996
882.547856,-10807.006753,962.267725,3907.087040
882.548177,-11029.068536,-148.041188,4213.525239
882.548498,-9844.739029,-888.247130,2834.553343
882.548819,-8364.327145,-1036.288319,-306.438199
882.549140,-9030.512492,-592.164754,2451.505594
882.549461,-9992.780217,-518.144159,3370.820191
882.549782,-9326.594869,0.000000,1991.848295
882.550103,-9030.512492,0.000000,459.657299
882.550424,-8512.368333,740.205942,536.266849
882.550745,-10066.800811,1036.288319,2681.334243
882.551066,-11399.171507,370.102971,4596.572988
882.551387,-10658.965565,-148.041188,3294.210641
882.551708,-9770.718434,0.000000,1608.800546
882.552029,-8956.491898,-296.082377,229.828649
882.552350,-9326.594869,370.102971,1225.752797
882.552671,-9770.718434,370.102971,1532.190996
882.552992,-8734.430116,740.205942,1991.848295
882.553313,-8512.368333,814.226536,-995.924147
882.553634,-9178.553681,1480.411884,536.266849
882.553955,-11103.089130,592.164754,2451.505594
882.554276,-11103.089130,0.000000,3677.258390
882.554597,-10658.965565,-1110.308913,1838.629195
882.554918,-9104.533087,-444.123565,612.876398
882.555239,-8660.409521,888.247130,1225.752797
882.555560,-10732.986159,-1110.308913,766.095498
882.555881,-7846.182985,888.247130,-229.828649
882.556202,-9548.656652,-666.185348,-3064.381992
882.556523,-7772.162391,1628.453072,-2374.896044
882.556844,-9030.512492,888.247130,-842.705048
882.557165,-10658.965565,518.144159,2604.724693
882.557486,-10881.027347,-1036.288319,1915.238745
882.557808,-10066.800811,-1850.514855,229.828649
882.558129,-9844.739029,-1110.308913,459.657299
