#time,accel_x,accel_y,accel_z
1170.725107,-10140.821405,-1628.453072,2451.505594
1170.725428,-9622.677246,-1998.556043,2221.676944
1170.725749,-9548.656652,-2146.597232,2374.896044
1170.726070,-9696.697840,-2294.638420,1685.410096
1170.726391,-9252.574275,-1998.556043,1838.629195
1170.726712,-9400.615463,-2072.576638,1455.581446
1170.727033,-9474.636058,-1554.432478,1149.143247
1170.727355,-9770.718434,-814.226536,536.266849
1170.727676,-9770.718434,-1258.350101,383.047749
1170.727997,-9548.656652,-740.205942,153.219100
1170.728318,-9844.739029,0.000000,76.609550
1170.728639,-10584.944971,148.041188,995.924147
1170.728960,-10066.800811,296.082377,919.314598
1170.729281,-10362.883188,0.000000,842.705048
1170.729602,-9770.718434,-962.267725,842.705048
1170.729923,-9918.759623,-1184.329507,919.314598
1170.730244,-9770.718434,-1702.473667,1532.190996
1170.730565,-9474.636058,-1998.556043,1685.410096
1170.730886,-9178.553681,-2368.659014,1762.019645
1170.731208,-9474.636058,-2590.720797,1991.848295
1170.731529,-9326.594869,-2516.700203,1455.581446
1170.731850,-9474.636058,-1850.514855,2145.067394
1170.732171,-9400.615463,-1628.453072,2451.505594
1170.732492,-9474.636058,-1036.288319,2451.505594
1170.732813,-9400.615463,0.000000,3294.210641
1170.733134,-9474.636058,-1332.370696,2987.772442
1170.733455,-9326.594869,-1406.391290,3140.991542
1170.733776,-9474.636058,-2146.597232,3677.258390
1170.734097,-9104.533087,-2664.741391,4366.744339
1170.734418,-9474.636058,-2664.741391,4903.011187
1170.734739,-9326.594869,-3330.926739,5362.668486
1170.735061,-9030.512492,-3701.029710,5898.935335
1170.735382,-8808.450710,-4589.276840,6281.983084
1170.735703,-9326.594869,-4885.359217,6358.592633
1170.736024,-9030.512492,-4811.338623,6818.249932
1170.736345,-9178.553681,-4885.359217,6894.859482
1170.736666,-8956.491898,-4811.338623,7354.516781
1170.736987,-8734.430116,-3849.070898,7507.735880
1170.737308,-9030.512492,-4441.235652,6052.154434
1170.737629,-9474.636058,-4145.153275,5515.887586
1170.737950,-9474.636058,-3552.988522,5286.058936
1170.738271,-9474.636058,-3256.906145,4903.011187
1170.738592,-9548.656652,-2664.741391,4366.744339
1170.738914,-9918.759623,-2516.700203,4366.744339
1170.739235,-9844.739029,-2368.659014,3983.696590
1170.739556,-10140.821405,-2442.679609,3830.477490
1170.739877,-9844.739029,-2886.803174,4060.306139
1170.740198,-10436.903782,-2960.823768,3370.820191
1170.740519,-10584.944971,-3108.864956,3524.039291
1170.740840,-10436.903782,-3923.091493,3217.601092
1170.741161,-9622.677246,-3108.864956,3524.039291
1170.741482,-9696.697840,-3775.050304,2298.286494
1170.741803,-9474.636058,-3775.050304,919.314598
1170.742124,-9252.574275,-3330.926739,0.000000
1170.742445,-9474.636058,-2442.679609,-1532.190996
