#time,accel_x,accel_y,accel_z
1242.980881,-9104.533087,-4293.194464,3064.381992
1242.981202,-8882.471304,-4293.194464,2528.115143
1242.981522,-9030.512492,-4219.173869,2298.286494
1242.981843,-8438.347739,-3330.926739,842.705048
1242.982164,-8882.471304,-1332.370696,229.828649
1242.982485,-9474.636058,222.061783,0.000000
1242.982806,-9992.780217,1332.370696,612.876398
1242.983127,-10732.986159,1258.350101,842.705048
1242.983447,-10436.903782,1110.308913,306.438199
1242.983768,-10658.965565,-666.185348,-766.095498
1242.984089,-11029.068536,0.000000,842.705048
1242.984410,-10658.965565,-592.164754,1302.362347
1242.984731,-10140.821405,-1480.411884,1455.581446
1242.985052,-9252.574275,-2072.576638,1225.752797
1242.985372,-8734.430116,-2664.741391,612.876398
1242.985693,-8808.450710,-2590.720797,919.314598
1242.986014,-8660.409521,-2146.597232,1838.629195
1242.986335,-8882.471304,-1998.556043,1915.238745
1242.986656,-9696.697840,0.000000,3140.991542
1242.986977,-9104.533087,-740.205942,2221.676944
1242.987297,-9474.636058,0.000000,2834.553343
1242.987618,-9918.759623,0.000000,3370.820191
1242.987939,-10066.800811,0.000000,4060.306139
1242.988260,-10066.800811,0.000000,3983.696590
1242.988581,-9770.718434,-296.082377,4136.915689
1242.988901,-9992.780217,-962.267725,4673.182538
1242.989222,-9622.677246,-1036.288319,4673.182538
1242.989543,-9178.553681,-2146.597232,4673.182538
1242.989864,-9104.533087,-2442.679609,4826.401637
1242.990185,-8956.491898,-3108.864956,4596.572988
1242.990506,-8956.491898,-3404.947333,5056.230287
1242.990826,-9104.533087,-3701.029710,4749.792088
1242.991147,-8882.471304,-3701.029710,5286.058936
1242.991468,-9030.512492,-3478.967927,5439.278036
1242.991789,-9400.615463,-2886.803174,5592.497135
1242.992110,-9696.697840,-2738.761985,6358.592633
1242.992431,-9696.697840,-3330.926739,5898.935335
1242.992751,-9696.697840,-3552.988522,6052.154434
1242.993072,-9622.677246,-4293.194464,5822.325785
1242.993393,-9844.739029,-4441.235652,5898.935335
1242.993714,-9622.677246,-5033.400406,6511.811733
1242.994035,-9770.718434,-5625.565159,6358.592633
1242.994356,-9326.594869,-6291.750507,6741.640382
1242.994676,-9252.574275,-6957.935855,6281.983084
1242.994997,-8734.430116,-7846.182985,6741.640382
1242.995318,-8586.388927,-7698.141797,5209.449386
1242.995639,-8586.388927,-7179.997637,4443.353888
1242.995960,-8512.368333,-6587.832884,3370.820191
1242.996280,-8808.450710,-5107.421000,2987.772442
